Fuel_ID,Equipment_ID,Usage_Date,Fuel_Liters
FUEL-201660,EQ-1084,2023-04-19,106.34
FUEL-201661,EQ-1086,2023-11-11,36.52
FUEL-201662,EQ-1037,2023-11-20,105.91
FUEL-201663,EQ-1083,2023-11-17,174.22
FUEL-201664,EQ-1011,2024-02-17,156.21
FUEL-201665,EQ-1011,2023-07-18,104.08
FUEL-201666,EQ-1148,2023-10-23,154.4
FUEL-201667,EQ-1101,2023-01-20,96.5
FUEL-201668,EQ-1093,2023-11-02,109.68
FUEL-201669,EQ-1004,2023-04-06,172.67
FUEL-201670,EQ-1128,2024-03-26,172.32
FUEL-201671,EQ-1119,2023-08-18,65.75
FUEL-201672,EQ-1036,2024-04-24,51.36
FUEL-201673,EQ-1063,2023-03-13,143.77
FUEL-201674,EQ-1004,2023-06-05,125.84
FUEL-201675,EQ-1028,2023-02-15,121.76
FUEL-201676,EQ-1131,2024-01-21,126.98
FUEL-201677,EQ-1018,2023-07-19,96.5
FUEL-201678,EQ-1026,2023-05-07,170.16
FUEL-201679,EQ-1085,2024-04-26,157.76
FUEL-201680,EQ-1044,2023-01-30,61.82
FUEL-201681,EQ-1005,2023-02-22,120.6
FUEL-201682,EQ-1052,2024-04-05,20.39
FUEL-201683,EQ-1040,2023-04-11,86.74
FUEL-201684,EQ-1108,2023-08-08,149.65
FUEL-201685,EQ-1051,2023-07-15,30.61
FUEL-201686,EQ-1129,2024-03-05,128.49
FUEL-201687,EQ-1120,2024-04-29,92.49
FUEL-201688,EQ-1014,2024-02-06,58.98
FUEL-201689,EQ-1099,2023-08-25,41.02
FUEL-201690,EQ-1007,2023-09-18,118.0
FUEL-201691,EQ-1146,2023-08-10,95.95
FUEL-201692,EQ-1038,2023-05-08,42.34
FUEL-201693,EQ-1022,2023-05-07,96.5
FUEL-201694,EQ-1100,2023-02-06,112.1
FUEL-201695,EQ-1038,2024-04-11,96.5
FUEL-201696,EQ-1093,2024-01-05,156.24
FUEL-201697,EQ-1109,2024-01-13,139.08
FUEL-201698,EQ-1039,2024-01-27,113.93
FUEL-201699,EQ-1069,2023-09-01,62.62
FUEL-201700,EQ-1106,2023-06-11,96.5
FUEL-201701,EQ-1103,2023-06-02,96.5
FUEL-201702,EQ-1041,2023-06-06,73.89
FUEL-201703,EQ-1055,2023-02-06,93.83
FUEL-201704,EQ-1097,2024-02-11,45.6
FUEL-201705,EQ-1045,2024-04-03,103.9
FUEL-201706,EQ-1125,2023-11-24,38.86
FUEL-201707,EQ-1027,2023-03-23,115.53
FUEL-201708,EQ-1073,2023-12-04,82.16
FUEL-201709,EQ-1141,2023-03-04,96.5
FUEL-201710,EQ-1009,2023-10-14,79.8
FUEL-201711,EQ-1068,2023-09-24,78.88
FUEL-201712,EQ-1100,2023-11-12,162.27
FUEL-201713,EQ-1017,2024-04-21,135.33
FUEL-201714,EQ-1128,2023-08-04,96.5
FUEL-201715,EQ-1107,2024-04-29,54.5
FUEL-201716,EQ-1097,2023-03-06,49.39
FUEL-201717,EQ-1120,2023-10-04,157.34
FUEL-201718,EQ-1093,2023-11-29,108.37
FUEL-201719,EQ-1106,2023-04-23,156.73
FUEL-201720,EQ-1086,2024-11-03,146.09
FUEL-201721,EQ-1005,2024-01-11,110.48
FUEL-201722,EQ-1145,2023-03-22,179.09
FUEL-201723,EQ-1130,2023-05-07,96.5
FUEL-201724,EQ-1028,2023-02-24,149.98
FUEL-201725,EQ-1046,2023-09-26,161.62
FUEL-201726,EQ-1024,2024-02-28,178.54
FUEL-201727,EQ-1141,2023-12-24,107.02
FUEL-201728,EQ-1056,2024-04-30,61.65
FUEL-201729,EQ-1072,2023-04-28,138.28
FUEL-201730,EQ-1068,2024-02-20,69.3
FUEL-201731,EQ-1089,2023-07-24,96.5
FUEL-201732,EQ-1098,2023-06-07,140.8
FUEL-201733,EQ-1019,2023-08-30,156.35
FUEL-201734,EQ-1120,2023-04-27,90.3
FUEL-201735,EQ-1127,2024-01-10,96.5
FUEL-201736,EQ-1109,2023-11-16,40.16
FUEL-201737,EQ-1121,2023-05-30,103.37
FUEL-201738,EQ-1050,2024-02-16,18.72
FUEL-201739,EQ-1100,2024-03-27,179.76
FUEL-201740,EQ-1116,2023-04-11,113.28
FUEL-201741,EQ-1120,2023-11-26,35.64
FUEL-201742,EQ-1058,2024-03-14,80.06
FUEL-201743,EQ-1072,2024-02-03,91.53
FUEL-201744,EQ-1098,2023-07-07,153.79
FUEL-201745,EQ-1123,2023-07-02,164.31
FUEL-201746,EQ-1112,2024-01-31,51.0
FUEL-201747,EQ-1072,2024-02-25,96.5
FUEL-201748,EQ-1025,2024-03-29,84.25
FUEL-201749,EQ-1122,2023-03-25,54.42
FUEL-201750,EQ-1044,2024-02-19,83.15
FUEL-201751,EQ-1132,2023-03-31,22.61
FUEL-201752,EQ-1110,2023-08-31,174.24
FUEL-201753,EQ-1149,2023-02-14,117.08
FUEL-201754,EQ-1139,2023-04-19,27.97
FUEL-201755,EQ-1097,2023-05-22,96.5
FUEL-201756,EQ-1110,2023-11-24,23.26
FUEL-201757,EQ-1066,2023-06-17,70.37
FUEL-201758,EQ-1046,2023-03-18,96.5
FUEL-201759,EQ-1098,2024-04-19,120.88
FUEL-201760,EQ-1076,2023-05-20,62.06
FUEL-201761,EQ-1036,2023-01-01,26.17
FUEL-201762,EQ-1127,2023-01-15,19.54
FUEL-201763,EQ-1142,2023-03-03,32.93
FUEL-201764,EQ-1060,2023-01-21,75.19
FUEL-201765,EQ-1138,2023-01-02,105.06
FUEL-201766,EQ-1026,2024-03-01,173.3
FUEL-201767,EQ-1009,2023-10-06,96.5
FUEL-201768,EQ-1025,2023-05-02,152.01
FUEL-201769,EQ-1146,2023-05-14,80.43
FUEL-201770,EQ-1142,2023-03-16,96.5
FUEL-201771,EQ-1119,2023-10-18,125.65
FUEL-201772,EQ-1119,2024-02-26,45.66
FUEL-201773,EQ-1056,2023-03-29,96.5
FUEL-201774,EQ-1123,2024-02-19,155.45
FUEL-201775,EQ-1128,2023-12-28,126.98
FUEL-201776,EQ-1084,2023-12-04,127.12
FUEL-201777,EQ-1004,2023-05-19,114.16
FUEL-201779,EQ-1149,2023-02-01,159.75
FUEL-201780,EQ-1089,2024-03-20,167.44
FUEL-201781,EQ-1006,2023-12-25,96.5
FUEL-201782,EQ-1145,2023-07-01,58.66
FUEL-201783,EQ-1045,2023-12-20,96.5
FUEL-201784,EQ-1102,2023-08-10,36.11
FUEL-201785,EQ-1013,2024-03-24,25.87
FUEL-201786,EQ-1048,2024-01-19,63.61
FUEL-201787,EQ-1045,2024-02-17,25.0
FUEL-201788,EQ-1088,2023-02-09,172.63
FUEL-201789,EQ-1131,2023-01-02,65.64
FUEL-201790,EQ-1050,2023-03-18,91.61
FUEL-201791,EQ-1057,2023-08-09,135.08
FUEL-201792,EQ-1122,2024-03-07,138.07
FUEL-201793,EQ-1137,2024-01-23,87.19
FUEL-201794,EQ-1021,2023-11-29,95.71
FUEL-201795,EQ-1098,2024-04-11,28.08
FUEL-201797,EQ-1148,2023-02-14,152.26
FUEL-201798,EQ-1065,2024-03-07,131.62
FUEL-201799,EQ-1132,2023-11-01,38.54
FUEL-201800,EQ-1138,2023-09-23,170.5
FUEL-201801,EQ-1010,2023-06-04,137.36
FUEL-201802,EQ-1001,2023-01-08,40.95
FUEL-201803,EQ-1117,2024-03-24,76.56
FUEL-201804,EQ-1016,2023-04-07,132.98
FUEL-201805,EQ-1066,2023-05-09,56.7
FUEL-201806,EQ-1043,2023-12-10,98.53
FUEL-201807,EQ-1092,2024-02-10,32.07
FUEL-201808,EQ-1024,2023-01-01,114.3
FUEL-201809,EQ-1110,2023-05-28,96.5
FUEL-201810,EQ-1114,2023-12-15,69.55
FUEL-201811,EQ-1130,2024-01-24,46.33
FUEL-201812,EQ-1070,2023-08-30,96.5
FUEL-201813,EQ-1030,2024-02-11,57.15
FUEL-201814,EQ-1072,2023-08-04,174.85
FUEL-201815,EQ-1088,2023-12-14,96.5
FUEL-201816,EQ-1012,2023-11-20,110.03
FUEL-201817,EQ-1046,2023-05-03,116.77
FUEL-201818,EQ-1029,2023-09-03,175.1
FUEL-201819,EQ-1041,2023-05-18,78.15
FUEL-201820,EQ-1075,2024-02-27,96.5
FUEL-201821,EQ-1135,2023-09-03,60.08
FUEL-201822,EQ-1053,2023-06-18,175.95
FUEL-201823,EQ-1029,2023-05-01,164.71
FUEL-201824,EQ-1050,2023-03-10,116.83
FUEL-201825,EQ-1141,2023-09-22,41.05
FUEL-201826,EQ-1013,2023-06-07,127.04
FUEL-201827,EQ-1036,2023-08-27,168.32
FUEL-201828,EQ-1092,2024-01-11,96.5
FUEL-201829,EQ-1052,2024-04-28,58.95
FUEL-201830,EQ-1078,2023-01-01,50.77
FUEL-201831,EQ-1131,2023-04-07,31.18
FUEL-201832,EQ-1138,2023-09-08,166.84
FUEL-201833,EQ-1009,2023-12-22,88.83
FUEL-201834,EQ-1042,2023-12-07,150.54
FUEL-201835,EQ-1017,2023-10-25,139.7
FUEL-201836,EQ-1110,2023-12-13,144.03
FUEL-201837,EQ-1092,2024-01-17,95.49
FUEL-201838,EQ-1090,2023-01-19,63.39
FUEL-201839,EQ-1099,2023-04-25,51.89
FUEL-201840,EQ-1058,2023-08-05,51.81
FUEL-201841,EQ-1037,2024-03-22,161.85
FUEL-201842,EQ-1030,2024-03-12,68.22
FUEL-201843,EQ-1005,2023-03-21,90.86
FUEL-201844,EQ-1147,2023-08-03,20.81
FUEL-201845,EQ-1065,2023-08-23,70.56
FUEL-201846,EQ-1068,2023-04-12,40.67
FUEL-201847,EQ-1082,2023-05-13,169.63
FUEL-201848,EQ-1010,2023-04-25,40.01
FUEL-201849,EQ-1072,2023-11-30,96.5
FUEL-201850,EQ-1030,2024-04-10,139.08
FUEL-201851,EQ-1027,2023-02-15,103.34
FUEL-201852,EQ-1074,2023-02-20,96.44
FUEL-201853,EQ-1066,2024-01-28,75.62
FUEL-201854,EQ-1065,2023-05-01,42.28
FUEL-201855,EQ-1039,2023-12-15,24.3
FUEL-201856,EQ-1124,2023-06-07,30.05
FUEL-201857,EQ-1039,2023-07-14,104.77
FUEL-201858,EQ-1094,2023-11-15,147.48
FUEL-201859,EQ-1085,2023-11-08,59.9
FUEL-201860,EQ-1080,2024-04-08,75.81
FUEL-201862,EQ-1006,2024-03-27,133.51
FUEL-201863,EQ-1069,2023-03-29,45.6
FUEL-201864,EQ-1076,2023-04-24,179.48
FUEL-201865,EQ-1140,2023-12-01,133.01
FUEL-201866,EQ-1114,2023-03-18,49.97
FUEL-201867,EQ-1017,2023-09-14,49.46
FUEL-201868,EQ-1093,2024-04-09,119.84
FUEL-201869,EQ-1146,2023-06-24,62.67
FUEL-201870,EQ-1140,2023-09-10,96.5
FUEL-201871,EQ-1138,2023-09-20,34.61
FUEL-201872,EQ-1076,2023-06-03,126.76
FUEL-201873,EQ-1148,2023-04-09,68.86
FUEL-201874,EQ-1091,2024-05-05,71.06
FUEL-201876,EQ-1099,2023-06-26,97.89
FUEL-201877,EQ-1015,2023-11-08,73.65
FUEL-201878,EQ-1134,2023-05-02,95.91
FUEL-201879,EQ-1013,2023-03-05,48.2
FUEL-201880,EQ-1147,2023-05-06,96.5
FUEL-201881,EQ-1026,2023-05-03,118.63
FUEL-201882,EQ-1073,2023-07-19,50.14
FUEL-201883,EQ-1108,2023-07-30,157.89
FUEL-201884,EQ-1095,2024-01-16,74.2
FUEL-201885,EQ-1075,2023-04-09,178.17
FUEL-201886,EQ-1054,2023-02-07,174.1
FUEL-201887,EQ-1010,2023-04-22,19.31
FUEL-201888,EQ-1008,2024-04-29,30.52
FUEL-201889,EQ-1146,2023-12-20,96.5
FUEL-201890,EQ-1106,2024-03-17,47.38
FUEL-201891,EQ-1022,2023-08-10,44.69
FUEL-201892,EQ-1035,2024-02-08,65.31
FUEL-201893,EQ-1058,2023-05-24,100.02
FUEL-201894,EQ-1072,2023-05-08,100.35
FUEL-201895,EQ-1023,2024-02-24,83.18
FUEL-201896,EQ-1004,2023-01-19,96.5
FUEL-201897,EQ-1002,2023-02-27,80.78
FUEL-201898,EQ-1028,2023-09-09,30.7
FUEL-201899,EQ-1139,2023-02-17,158.64
FUEL-201900,EQ-1077,2023-03-23,140.76
FUEL-201901,EQ-1000,2024-02-28,96.5
FUEL-201902,EQ-1010,2023-01-28,48.48
FUEL-201903,EQ-1082,2023-12-03,81.76
FUEL-201904,EQ-1035,2023-07-10,169.25
FUEL-201905,EQ-1001,2023-07-05,162.56
FUEL-201906,EQ-1127,2023-04-12,24.99
FUEL-201907,EQ-1007,2024-04-18,96.5
FUEL-201908,EQ-1018,2024-02-16,160.25
FUEL-201909,EQ-1095,2023-12-09,31.03
FUEL-201910,EQ-1128,2023-06-09,95.24
FUEL-201911,EQ-1038,2023-02-09,156.91
FUEL-201912,EQ-1142,2024-01-06,26.57
FUEL-201913,EQ-1106,2023-09-26,108.5
FUEL-201914,EQ-1019,2023-11-21,160.17
FUEL-201915,EQ-1078,2023-02-14,96.5
FUEL-201916,EQ-1119,2023-05-03,22.66
FUEL-201917,EQ-1131,2023-03-24,96.88
FUEL-201918,EQ-1074,2023-11-11,79.33
FUEL-201919,EQ-1053,2024-02-17,108.66
FUEL-201920,EQ-1063,2023-02-20,27.21
FUEL-201921,EQ-1135,2023-02-17,47.24
FUEL-201922,EQ-1143,2023-09-27,54.13
FUEL-201923,EQ-1095,2023-02-21,58.65
FUEL-201924,EQ-1073,2023-07-05,150.07
FUEL-201925,EQ-1022,2024-01-23,96.5
FUEL-201926,EQ-1123,2023-04-07,74.09
FUEL-201927,EQ-1070,2023-12-29,179.8
FUEL-201928,EQ-1113,2024-01-24,177.39
FUEL-201929,EQ-1129,2023-08-22,27.14
FUEL-201930,EQ-1100,2024-04-22,145.46
FUEL-201931,EQ-1037,2024-02-05,33.77
FUEL-201932,EQ-1023,2023-06-05,35.71
FUEL-201933,EQ-1072,2023-06-19,61.54
FUEL-201934,EQ-1074,2024-03-25,96.5
FUEL-201936,EQ-1069,2024-01-29,32.66
FUEL-201937,EQ-1009,2024-03-16,110.07
FUEL-201938,EQ-1020,2023-04-26,101.36
FUEL-201939,EQ-1132,2024-01-15,84.67
FUEL-201940,EQ-1124,2023-02-04,85.98
FUEL-201941,EQ-1126,2024-02-20,48.22
FUEL-201942,EQ-1142,2024-04-21,24.96
FUEL-201943,EQ-1086,2024-04-30,96.5
FUEL-201944,EQ-1131,2024-02-06,77.79
FUEL-201945,EQ-1125,2024-03-08,96.5
FUEL-201946,EQ-1082,2023-03-01,123.71
FUEL-201948,EQ-1073,2024-05-08,111.99
FUEL-201949,EQ-1088,2023-08-25,91.56
FUEL-201950,EQ-1011,2023-02-24,59.7
FUEL-201951,EQ-1015,2023-03-31,46.2
FUEL-201952,EQ-1051,2023-10-03,15.43
FUEL-201953,EQ-1101,2024-03-23,41.48
FUEL-201954,EQ-1089,2024-02-04,34.6
FUEL-201955,EQ-1001,2024-01-06,147.32
FUEL-201956,EQ-1010,2023-08-10,96.5
FUEL-201958,EQ-1015,2024-04-30,37.89
FUEL-201959,EQ-1066,2023-09-22,84.26
FUEL-201960,EQ-1038,2023-10-26,26.6
FUEL-201961,EQ-1054,2023-08-20,96.5
FUEL-201962,EQ-1114,2023-03-16,132.22
FUEL-201963,EQ-1054,2023-10-24,96.5
FUEL-201964,EQ-1143,2024-04-26,137.79
FUEL-201965,EQ-1044,2023-05-17,148.86
FUEL-201966,EQ-1024,2023-01-12,20.86
FUEL-201967,EQ-1047,2024-01-09,112.22
FUEL-201968,EQ-1055,2023-02-25,60.96
FUEL-201969,EQ-1007,2024-04-13,21.91
FUEL-201970,EQ-1084,2024-01-18,96.52
FUEL-201971,EQ-1091,2023-12-18,30.97
FUEL-201972,EQ-1126,2023-05-24,105.22
FUEL-201973,EQ-1039,2023-03-29,70.22
FUEL-201974,EQ-1077,2023-07-28,144.01
FUEL-201975,EQ-1074,2023-03-13,23.82
FUEL-201976,EQ-1104,2023-08-11,96.5
FUEL-201977,EQ-1017,2023-08-10,178.58
FUEL-201978,EQ-1141,2023-02-23,111.44
FUEL-201979,EQ-1102,2023-11-09,59.76
FUEL-201980,EQ-1046,2024-10-01,26.18
FUEL-201981,EQ-1008,2024-04-15,178.87
FUEL-201982,EQ-1001,2023-12-07,109.58
FUEL-201983,EQ-1100,2024-01-17,90.56
FUEL-201984,EQ-1035,2024-02-16,86.63
FUEL-201985,EQ-1012,2023-06-08,73.38
FUEL-201986,EQ-1018,2023-10-23,155.74
FUEL-201987,EQ-1018,2023-05-11,27.81
FUEL-201988,EQ-1059,2024-05-09,96.61
FUEL-201989,EQ-1049,2023-09-23,51.33
FUEL-201990,EQ-1067,2023-03-15,37.06
FUEL-201991,EQ-1032,2023-06-11,23.18
FUEL-201992,EQ-1007,2023-05-24,34.34
FUEL-201993,EQ-1056,2023-11-23,82.36
FUEL-201994,EQ-1101,2023-04-22,166.86
FUEL-201995,EQ-1098,2023-04-17,93.75
FUEL-201996,EQ-1069,2023-11-02,84.64
FUEL-201997,EQ-1096,2023-07-23,130.93
FUEL-201998,EQ-1026,2023-07-21,50.06
FUEL-201999,EQ-1077,2024-02-03,130.79
FUEL-202000,EQ-1072,2024-01-05,17.69
FUEL-202001,EQ-1146,2023-09-21,96.5
FUEL-202002,EQ-1128,2023-02-21,81.05
FUEL-202003,EQ-1014,2023-06-15,117.21
FUEL-202004,EQ-1147,2024-01-20,57.16
FUEL-202005,EQ-1004,2023-05-10,24.72
FUEL-202006,EQ-1054,2023-06-15,21.17
FUEL-202007,EQ-1076,2023-03-31,111.64
FUEL-202008,EQ-1000,2024-04-27,74.38
FUEL-202009,EQ-1146,2023-07-02,59.22
FUEL-202010,EQ-1112,2023-02-26,34.48
FUEL-202011,EQ-1022,2023-02-25,39.94
FUEL-202012,EQ-1090,2023-04-13,131.94
FUEL-202013,EQ-1031,2023-08-29,156.77
FUEL-202014,EQ-1139,2023-03-03,106.25
FUEL-202015,EQ-1045,2023-07-14,104.93
FUEL-202016,EQ-1065,2023-06-29,80.55
FUEL-202017,EQ-1118,2023-04-25,143.44
FUEL-202018,EQ-1047,2023-06-08,114.77
FUEL-202019,EQ-1051,2024-04-17,172.47
FUEL-202021,EQ-1002,2023-06-25,76.43
FUEL-202023,EQ-1094,2023-05-01,158.72
FUEL-202024,EQ-1089,2023-02-26,38.42
FUEL-202025,EQ-1083,2023-05-14,156.66
FUEL-202026,EQ-1096,2023-02-15,15.35
FUEL-202027,EQ-1086,2023-01-03,36.01
FUEL-202028,EQ-1064,2024-05-04,81.63
FUEL-202029,EQ-1049,2023-02-20,100.65
FUEL-202030,EQ-1063,2023-04-15,96.5
FUEL-202031,EQ-1020,2023-04-03,46.48
FUEL-202032,EQ-1058,2023-10-19,39.6
FUEL-202033,EQ-1136,2024-03-30,148.3
FUEL-202034,EQ-1003,2023-05-31,18.08
FUEL-202035,EQ-1071,2023-10-05,154.7
FUEL-202036,EQ-1039,2023-05-18,81.98
FUEL-202037,EQ-1132,2023-06-09,169.5
FUEL-202038,EQ-1099,2023-01-14,117.33
FUEL-202039,EQ-1035,2023-10-27,73.55
FUEL-202040,EQ-1065,2024-02-16,96.5
FUEL-202041,EQ-1049,2023-12-06,78.61
FUEL-202042,EQ-1149,2023-04-04,119.15
FUEL-202043,EQ-1105,2023-05-31,96.75
FUEL-202044,EQ-1144,2024-01-11,58.44
FUEL-202045,EQ-1058,2023-07-24,97.91
FUEL-202046,EQ-1072,2024-03-17,15.32
FUEL-202047,EQ-1045,2024-05-10,73.23
FUEL-202048,EQ-1139,2023-03-10,87.96
FUEL-202049,EQ-1030,2023-11-24,176.1
FUEL-202050,EQ-1138,2024-03-19,178.57
FUEL-202051,EQ-1078,2024-01-20,138.83
FUEL-202052,EQ-1058,2023-07-20,90.69
FUEL-202053,EQ-1041,2023-04-09,144.71
FUEL-202054,EQ-1047,2023-02-26,75.74
FUEL-202055,EQ-1030,2024-02-04,117.16
FUEL-202056,EQ-1084,2023-02-12,130.85
FUEL-202057,EQ-1095,2023-03-18,141.29
FUEL-202058,EQ-1016,2024-02-09,142.96
FUEL-202059,EQ-1091,2023-03-22,75.22
FUEL-202060,EQ-1149,2024-02-11,37.45
FUEL-202061,EQ-1009,2023-06-14,144.45
FUEL-202062,EQ-1147,2023-02-26,54.32
FUEL-202063,EQ-1093,2023-12-13,96.5
FUEL-202064,EQ-1109,2024-01-18,96.5
FUEL-202065,EQ-1019,2023-08-14,151.86
FUEL-202066,EQ-1110,2023-04-07,35.83
FUEL-202067,EQ-1089,2023-12-20,48.85
FUEL-202068,EQ-1072,2024-02-23,96.5
FUEL-202069,EQ-1105,2023-07-21,118.37
FUEL-202070,EQ-1116,2024-02-28,70.06
FUEL-202071,EQ-1017,2023-09-30,120.39
FUEL-202072,EQ-1099,2024-01-11,96.5
FUEL-202073,EQ-1075,2023-02-16,43.48
FUEL-202074,EQ-1135,2023-08-19,112.06
FUEL-202076,EQ-1122,2023-01-26,96.5
FUEL-202077,EQ-1121,2023-12-04,83.97
FUEL-202078,EQ-1024,2023-06-16,19.97
FUEL-202079,EQ-1035,2024-04-30,96.5
FUEL-202080,EQ-1092,2023-10-10,96.5
FUEL-202081,EQ-1131,2024-05-13,120.21
FUEL-202082,EQ-1082,2023-11-22,176.7
FUEL-202083,EQ-1052,2023-05-15,128.41
FUEL-202084,EQ-1122,2024-02-06,78.22
FUEL-202085,EQ-1119,2023-01-07,168.38
FUEL-202087,EQ-1005,2024-02-28,18.35
FUEL-202088,EQ-1051,2024-04-12,90.0
FUEL-202089,EQ-1037,2024-03-18,122.43
FUEL-202090,EQ-1020,2023-02-04,37.82
FUEL-202091,EQ-1140,2023-10-17,119.95
FUEL-202092,EQ-1120,2023-05-03,97.6
FUEL-202093,EQ-1082,2023-07-28,59.28
FUEL-202094,EQ-1103,2023-09-19,28.3
FUEL-202095,EQ-1095,2023-09-09,55.28
FUEL-202096,EQ-1064,2024-03-21,50.91
FUEL-202097,EQ-1118,2023-11-30,113.35
FUEL-202098,EQ-1015,2024-01-12,33.9
FUEL-202099,EQ-1079,2023-12-02,39.67
FUEL-202100,EQ-1108,2023-01-07,179.95
FUEL-202101,EQ-1008,2023-09-19,121.92
FUEL-202102,EQ-1056,2023-08-31,121.16
FUEL-202103,EQ-1070,2023-12-24,126.17
FUEL-202104,EQ-1089,2023-07-27,144.61
FUEL-202106,EQ-1090,2024-04-04,64.51
FUEL-202107,EQ-1111,2023-03-30,96.5
FUEL-202108,EQ-1131,2023-10-05,144.89
FUEL-202109,EQ-1078,2023-05-03,171.98
FUEL-202110,EQ-1148,2024-05-08,62.41
FUEL-202111,EQ-1142,2023-02-06,167.53
FUEL-202112,EQ-1018,2023-10-30,55.77
FUEL-202113,EQ-1024,2023-01-05,177.32
FUEL-202114,EQ-1081,2024-03-15,178.78
FUEL-202115,EQ-1017,2023-11-17,86.21
FUEL-202116,EQ-1121,2023-03-10,103.51
FUEL-202117,EQ-1020,2023-02-23,87.47
FUEL-202118,EQ-1008,2023-06-15,119.54
FUEL-202119,EQ-1118,2024-01-30,92.3
FUEL-202120,EQ-1104,2023-09-02,19.97
FUEL-202121,EQ-1124,2024-06-02,146.28
FUEL-202122,EQ-1032,2023-04-18,153.88
FUEL-202123,EQ-1111,2023-04-03,93.8
FUEL-202124,EQ-1067,2023-03-28,68.56
FUEL-202126,EQ-1134,2023-10-22,39.02
FUEL-202127,EQ-1019,2023-12-10,96.5
FUEL-202128,EQ-1071,2023-06-02,102.78
FUEL-202129,EQ-1088,2023-08-02,96.5
FUEL-202131,EQ-1024,2023-07-27,141.72
FUEL-202132,EQ-1073,2024-03-07,57.45
FUEL-202133,EQ-1112,2023-05-17,96.5
FUEL-202134,EQ-1101,2023-01-11,68.78
FUEL-202135,EQ-1001,2024-01-21,160.24
FUEL-202136,EQ-1128,2023-01-06,17.94
FUEL-202137,EQ-1143,2024-04-26,142.85
FUEL-202138,EQ-1100,2024-04-21,144.8
FUEL-202139,EQ-1015,2023-02-15,140.21
FUEL-202140,EQ-1147,2023-02-04,154.22
FUEL-202141,EQ-1043,2024-05-06,81.95
FUEL-202142,EQ-1123,2023-03-04,130.29
FUEL-202143,EQ-1121,2023-03-13,66.97
FUEL-202144,EQ-1066,2023-08-25,131.26
FUEL-202145,EQ-1053,2023-05-10,96.5
FUEL-202146,EQ-1009,2023-06-05,120.91
FUEL-202147,EQ-1100,2023-10-18,126.51
FUEL-202148,EQ-1001,2023-06-25,166.5
FUEL-202149,EQ-1000,2023-05-24,96.5
FUEL-202150,EQ-1016,2023-01-18,98.72
FUEL-202151,EQ-1017,2024-02-10,86.11
FUEL-202152,EQ-1049,2023-08-08,96.5
FUEL-202153,EQ-1019,2023-10-11,96.5
FUEL-202154,EQ-1058,2024-02-22,25.82
FUEL-202155,EQ-1042,2024-01-24,101.72
FUEL-202156,EQ-1020,2023-03-08,122.66
FUEL-202157,EQ-1061,2024-02-09,96.5
FUEL-202158,EQ-1098,2023-01-20,114.34
FUEL-202159,EQ-1091,2024-04-29,137.73
FUEL-202160,EQ-1075,2023-11-26,35.85
FUEL-202161,EQ-1086,2023-11-08,129.53
FUEL-202162,EQ-1049,2023-05-02,67.69
FUEL-202163,EQ-1039,2024-01-01,57.18
FUEL-202164,EQ-1032,2023-03-28,139.14
FUEL-202165,EQ-1051,2023-03-17,136.2
FUEL-202166,EQ-1054,2023-01-06,35.43
FUEL-202167,EQ-1062,2023-09-10,128.55
FUEL-202168,EQ-1013,2023-09-19,119.29
FUEL-202169,EQ-1038,2023-02-09,96.5
FUEL-202170,EQ-1146,2023-10-09,51.13
FUEL-202171,EQ-1011,2023-11-04,121.4
FUEL-202172,EQ-1143,2024-04-27,150.75
FUEL-202173,EQ-1130,2023-03-20,105.02
FUEL-202174,EQ-1068,2023-05-01,84.57
FUEL-202175,EQ-1138,2023-05-08,96.5
FUEL-202176,EQ-1138,2023-09-26,20.97
FUEL-202177,EQ-1104,2023-10-12,168.13
FUEL-202178,EQ-1088,2024-04-23,19.66
FUEL-202179,EQ-1149,2023-04-06,164.69
FUEL-202180,EQ-1065,2023-03-16,106.15
FUEL-202181,EQ-1023,2023-06-04,81.27
FUEL-202182,EQ-1027,2023-06-21,133.87
FUEL-202183,EQ-1027,2023-05-20,173.93
FUEL-202184,EQ-1083,2023-05-04,164.67
FUEL-202185,EQ-1048,2023-04-22,93.2
FUEL-202186,EQ-1096,2023-07-28,100.71
FUEL-202187,EQ-1068,2024-04-23,35.28
FUEL-202188,EQ-1123,2023-01-23,50.32
FUEL-202189,EQ-1086,2024-04-02,96.5
FUEL-202190,EQ-1089,2023-09-24,176.56
FUEL-202191,EQ-1005,2023-11-01,99.84
FUEL-202192,EQ-1073,2023-10-01,96.8
FUEL-202193,EQ-1082,2023-08-14,146.32
FUEL-202194,EQ-1003,2023-11-22,172.08
FUEL-202195,EQ-1012,2023-04-24,60.37
FUEL-202196,EQ-1112,2024-02-19,96.5
FUEL-202197,EQ-1116,2023-01-28,96.5
FUEL-202198,EQ-1051,2023-04-16,138.15
FUEL-202199,EQ-1120,2024-01-07,51.97
FUEL-202200,EQ-1128,2023-09-17,96.5
FUEL-202201,EQ-1037,2023-07-20,67.78
FUEL-202202,EQ-1038,2023-07-15,96.5
FUEL-202203,EQ-1133,2024-03-10,84.1
FUEL-202204,EQ-1008,2023-07-10,79.77
FUEL-202205,EQ-1130,2023-03-30,96.5
FUEL-202206,EQ-1130,2023-10-07,105.7
FUEL-202207,EQ-1019,2024-02-25,145.57
FUEL-202208,EQ-1026,2024-02-01,141.09
FUEL-202209,EQ-1119,2023-08-01,88.7
FUEL-202210,EQ-1026,2023-09-30,178.48
